post_text,label
......I just wished this old man to take care. Especially to his son who was sick.,0
Amazing_Iife: HOLY SHIT! There was someone in the cage?! ,0
"virgoBipolar highzyl he's still mine. Hands off, Jerol",0
"I have an idea. A style of hijab where the first layer exposes the ear to wear earphones, the second layer is put o… ",0
Remind me to tell you this one funny story of a girl crying in school later,0
This girl is a genius. ,0
itisitiariff what dey du,0
Me as a teacher: Anak awak perangai macam haram. Sila pakai condom next time. Do the world a favour. ,0
copycatlily ....isnt it...a hassle.....,0
Wait. Schools have a Whatsapp group now? For teacher-parents interactions? What.,0
hananyxnyx itisitiariff ah yes. Thats it. Cuma this one is horizontally invertef,0
itisitiariff logo dia reminds me of Communism for some reason ,0
itisitiariff nay. Fully in black with no embroideries whatsoever. I wanna be ready.,0
All of my Indian friends are in Johor or Klang. It'd be easier if they could hook me up with a tailor instead. But that's it. The distance.,0
SyifaMahadi yesh.,0
hananyxnyx its not like Im gonna wear it for raya though. Need it for the jedi costume,0
This is a question. Aslp. KedaiI,0
bradyonetta: ( I'm f uckign cryin.g ,0
Nyaaaaaaawwwwwww Pikachu used Adorable Quick Attack. Its super effective. ,0
Seagull is funny. Hahahahah.,0
SimonRoffe: The awkwardness of pro gamers is my spirit animal for 2017 ,0
OfficialSeanB_: This dude is a savage ,0
"shima_spoon: our princess, general, and star ",0
"Qayzr: Writing is crazy. You can compress the Earth in a series of books, or you can look into someone's eyes and write about universes…",0
MasksTim amin to that!,0
ihsnzlkfle r those uban,0
"Marriage, health, and wealth Is the universe giving me a sign. ",0
"I am with the Force, The Force is with me. ",0
I've not been sleeping well lately. ,0
Kozilekk nishxnish No. Dota kids have no life to begin with lol,0
tyrabanks: Twins ,0
Somewhat amazed with my parents' zero tolerance for lateness policy. Its either be ready on time or be ready to be left behind.,0
SyazwanShahrul nishxnish it gives off a more casual vibe though. Pakai waktu malam sesuai. Dunno why lol.,0
SyazwanShahrul nishxnish CAN YOU STOP BEING SO TECHNICAL ALREADY. ISH CUTE. SHE CAN BUY A NEW ONE WHEN THIS ONE GETS DIRTY. //slaps,0
"I like living near power grids because everytime it rains, I can see all the lightnings.",0
ShidaChipsmore I dont like how cramped it is though. Huhu,0
I envy the slow lifestyle the people in Italy are living in. Sit down. Sip a cup of coffee. Let time pass by without a care in the world.,0
"But then when the white shirt accidentally has stains je, Terus jadi Perempuan Period Starter Pack.",0
Azfar's fashion starter pack: ,0
farmifahmi thankyou so much man! You've been such a great help.,0
farmifahmi -that I can order the cheapest electronics one but with changing colours? Haha. Confused. I emailed them twice tak reply.,0
farmifahmi one more thing is confusing me. Etsy page dia. Electronics dia ada Hero. Tapi blade light dia ada RGB. does that mean-,0
sabriinaaaam: soooo talented shes even texting while singing like its nothing LOL ,0
highzyl I miss you too bby.,0
highzyl who said anything about dicks. I just want you.️,0
highzyl So many lifes out there but your life is the one that I want to have.,0
Thats aloooooot of lightsabers that I could buy with that amount of cash. ,0
Why is life so hard.,0
Uhuhuhu. The lightsaber that I wanted costs 4000 uhuhuhu *falls down stairs*,0
dollahkhair anashssn intanWfaizal Azam...this is Malaysia we're talking about vlets be real here......,0
Lemme just ask the good people of Facebook land. Facebook......[shivers],0
dollahkhair anashssn intanWfaizal its not easy to incorporate everything in all at once just to cater to one specific standard.,0
Winter break. Christmas. New Years eve. Now what. :(,0
The customer service sucks. Its really pissing me off. Eh wait. Do all the other countries have holidays on the New Years,0
lSABABE: me to me: stop oversharing ur personal emotions on twitter me as soon as i start to feel something: ,0
rhaeman go away. You're cluttering up my internet space.,0
rhaeman hmph. (Neither do I but I still hate you so).,0
rhaeman hmph. (Neither do I but I still hate you so).,0
"rhaeman you cant get rid of natural bitchiness, hun.",0
Mimpi indah. ️ (Goodnight &amp; sweet dreams).,0
Just surround yourself with people you're comfortable with and happiness will come to you. You have my word on this.,0
"And trust me. Your QOL (Quality of Life) will improve so drastically, you won't even believe it.",0
So. Start new year ni elok lah if you cut connections from these types of people. New year new me right.,0
"The last one is the worst. Today, they'll talk about the people they hate, tomorrow, you.",0
"There are also people who manipulate and use you. And another, is people who always have something bad to say about someone else.",0
"Remember, there are different types of bad people out there. One of them is people who steal from you. The other is people who lie to you.",0
"Jarang nak triggered sebenarnya. But dear god, you bring so much negativity wherever you go. Its displeasing.",0
2017 ni elok kot I cut off connection with people I know who are toxic. Even more so the ones who associate themselves with people I hate,0
ahmdariff: .Azfarovski rich w money poor w common sense,0
madreeve ahmdariff too small sry,0
ahmdariff madreeve so I can,0
ahmdariff madreeve now each of you give me 500 sos I can buy that one lightsaber thats 4000 ringgit.,0
madreeve ahmdariff DID SOMEBODY CALLED FOR A JEDI,0
ahmdariff madreeve DID SOMEONE SAY JEDI,0
I'm gonna practice to be the best hooker ever!,0
*plays as Roadhog* Oh wow. I'm actually a good hooker. ....wait,0
ahmdariff so mean,0
shima_spoon: be nice to bodhi ,0
unbaliable what aRE YOU IMPLYING.,0
....ok guys. ,0
"Converted to our currency, that's RM 90 000. One day, I'll own you one day, baby. *finds a sugar parent*",0
This guy on YouTube ordered a custom lightsaber from the maker of the movie props and he spent $20 000 on it. Oh the dream.,0
"So the lightsaber that I want will be released Q2 of 2017. By that time, hopefully I've collected enough money to buy the beefed up one.",0
tobelaissecret dollahkhair nrldni she does sound like you. Especially since you like to say piggies. Lol,0
hananyxnyx woah there dudette why so morbid,0
hananyxnyx you wouldve looked better in the picture if you fell down the railing.,0
aaron_ariff :( My fat ass is offended by this,0
aaron_ariff hahaha both of yall are shorty. *pats your head with my hand.* *whilst crouching myself*,0
MailOnline: Japanese husband has gone 20 YEARS without speaking to his wife since she upset him ,0
"emirulhanif if you mean the husband and wife, they're American, from Vader's Vault. Malaysian ones, try this: ",0
madreeve naddyduddy I keep pimps like I keep Pokemon.,0
_ahmadqushairi haha a ah. This week aku nak try pergi salon minta consultation for a perm. We'll see,0
hiishamdanielll I didnt say I was thooo,0
naddyduddy ahxhajshakdjq. His eyebrows are so cute! (Because it matches mine),0
syzwnghani Ed Loofa,0
"Holy hell. Sekali imbas, I do look like Ed Sheeran.",0
edsheeran: Hello 2017... ,0
"realDonaldTrump: Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't kno…",0
madreeve good. The less dark things the better,0
I think my body holds well to sudden changes like this. The longest I've gone without sleep was 70 hours and it didnt kill me...obviously,0
Then I remembered that I havent slept since yesterday....nor have I eaten any meals. Right. Time for breakfast....at 5 pm. Lel.,0
I took a half hour nap before waking up feeling like the embodiment of death.,0
"dollahkhair: Azfarovski Darth Zwart. Zwart means hitam. Sometimes taking name opposite to your own nature makes you look cool, deceivi…",0
qayyumx hananyxnyx ok how dare you,0
vnndrws WHY IS SHE SO PRETTY (Take this a sa criticism. Make her ugly).,0
ftgcudlitz: potterheads raising their wands for alan rickman and fans of star wars raising their lightsabers for carrie fisher this…,0
whothefishe AshrafAriff ShidaChipsmore are you calling me invisible :(,0
I can't even afford to watch the fireworks because my paper is at 9 am tomorrow.,0
Astaga,0
ShidaChipsmore it was worth a shot,0
Oh wow. A typo that turned into something that rhymes. Is this my new year's blessing.,0
Can't believe I'm gonna turn 29. How time flies eh?,0
otxku: Yu-Gi-Oh Card Display Has all 7649 cards up at a Tokyo Train Station ,0
ihsnzlkfle I dont date people prettier than me.,0
Stone this guy to death. He just made a blasphemous statement. ,0
zafirazafrin but Im not even famous :(. Requested! Yay.,0
ihsnzlkfle tell me about it. God,0
_KelibatBangsat *lightsaber swing across the neck*,0
ChaldeaPrince but this one doesnt take space :(,0
zafirazafrin nyaw. She's a good actor. What ig you,0
My friend said Star Wars Rogue One was boring. Omg. New Year's Resolution: New friends!,0
Launch Steam to launch the game to launch uPlay to launch Steam to actually launch the game. Um yeah. No. Bye.,0
I did buy Syndicate for its Dishonored-esq feel to it though. Huhu,0
Ah. Game bundles.,0
...I....don't even like Assassins Creed...how the hell did I own all these ,0
prozdkp: inside look at how bandai namco names Tales of games ,0
moimori I dont have vpn,0
It's not in the Malaysian store page I need someone overseas to do it for me. Or Singapore.,0
Can anyone help me buy Metal Gear Rising Revengence on Steam and I'll pay you back with an equivalent amount of items.,0
Finalized the design. Soooo going go shopping for kurta after I finish my paper tomorrow. ,0
FaezNajmuddin FactsOfSchool yeppers. They're called the otamatone. So gosh darn cute.,0
"I swear one of these days, I'm gonna send her a picture of a cross and watch her tremble.",0
"Aiyo makcik. This is a multiracial, multireligious Whatsapp group. Stop spewing your Islamic quotes here la. Sheesh.",0
WMAli_: Everything I know is a lie ,0
Kotaku: The Nier: Automata demo lets players kill themselves by unequipping an item: ,0
aalexandriabish: I did my 6 year old nieces makeup...then let her do mine.... ,0
"A kurta, some Nike sports pants, a fingerless glove off-hand, a modified sock/stockings thingy, and a blindfold. Yesh. Sounds manageable.",0
The blindfolded albino Sith lord. A concept: ,0
shiinsuke JDT pipul eat spicy food like its freshwater. I dont sweat when I eat spicy things.,0
How many calories are there in asam pedas? I've been eating asam pedas for dinner for 5 days straight now.,0
omsaurus farmifahmi the shipping price for individual sabers is around $40 btw. Dalam RM200 gitu. Hehe.,0
...anus......how did I overlook that.....,0
MicaBurton: Me: I'm not gonna be petty today. No gossip for me. Friend: GIRL. I GOT SOME DIRT ON THAT BITCH WE HATE. Me: ,0
FantasticJerk can I late send it to her just to correct the grammar. Or will that make the whole situation worse.,0
SheikhMustaali all black. Like the one I just posted in my media,0
RaineyOvalle: Darth Traya. One of the most intelligent sith of all time. Wields one saber in hand and THREE TELEPATHICALLY. Goon ass…,0
RaineyOvalle: Darth Plagueis. Master to Darth Sidious. Arguably most powerful Sith alchemist. Most speculated fate in Star Wars histo…,0
RaineyOvalle: Here's a Star Wars thread of Sith Lords/Dark side Force users you didn't know about. :),0
lukmankhiruddin oh so you're with random dudes now,0
SuchALook: Level of being extra: victoria beckham at the dmv ,0
SyazwanShahrul unbaliable I have a bad memory. I still don't know my mum's own birthday.,0
Wait. I need to delete that old tweet I made about kurta before purchasing one myself. Ha haha.,0
SyazwanShahrul unbaliable attaboy Shazwan. The sooner the better! supportive,0
datukhensem thats even cheaper than expected. Thanks mate. Will search for one.,0
datukhensem: Azfarovski you can get for less than 50. but yg quality bagus sikit less than 100,0
Checked. They range from 150-700. Ok that's manageable.,0
"Wait. Anyone know how much a kurta costs? Doesnt even have to be a kurta, I just want a shorter version of the jubah.",0
"datukhensem crazy Vaders Vault tu. Everytime dia buka order slot, within minutes terus habis. Besides the 6 months waiting period",0
luqmanzuhair hmm. Need to check that one on Etsy. Taktau mana nak cari holster,0
"datukhensem hahahah. Dah fikir nak beli? Also I found something way cheaper, more durable, and comes in faster. Ultrasabers. 3 weeks dapta",0
Thank god my mum has that Kashmir (is that even a race) guy who sells clothes from his country. I need to ask him for some black robes.,0
A concept: ,0
J_Rosenfield: find someone who looks at you the way Hideo Kojima looks at spaghetti. ,0
"potato_crisp: Teammate: ""We need a healer!"" Me: ""Maybe you should be one then?"" Teammate: ",0
MAROONRACOON: diagram i made depicting evolution ,0
"rhaeman rafshan sorry tangan I was made to curve people, not steering wheels",0
rhaeman rafshan that couldve easily been photoshopped.,0
rhaeman rafshan that couldve easily been photoshopped.,0
shadesofslaylor: LMAO this person went OFF and I'm glad bc I learned something today bc of it ,0
rafshan rhaeman eh tak lah. Rahman is just a sissy. Needed to point that one out.,0
rhaeman rafshan sissy.,0
vnndrws THE ANATOMY IS GREAT,0
arnintsha awh. Thankyou.,0
datukhensem: Azfarovski received this too hehehe weeeeeee ,0
"I wish those cheap, soury salted popsicles were easier to find. I've been wanting to eat it for years now.",0
datukhensem demmit that's so cool hahaha.,0
MasksTim W_AWAWA_3 but its cute lol,0
luqmanzuhair in a lighthouse? Lol,0
copycatlily amin to that. Doakan murah rezeki please. He's trying to turn it into a tourist attraction. Haha.,0
Not sure why this guy is so obsessed with heights and tall buildings.,0
"copycatlily entah this guy. His new year's resolution is to build a beach house, with a pool, a jetty, and a lighthouse for photoshoots.",0
......my dad wants to build a lighthouse.... God save me.,0
mclovinyourface: this middle aged eastern european mom is deadass reading final fantasy erotica in a line disney right now ,0
fumeelee ZoologiMY it died,0
highzyl not just any flower. Mine.️,0
highzyl Zyl you do know I like you for your feminine features right. Sebab awak cantik,0
ashmooor I still wan 6 pacs,0
sarahaljayy raped...? Haha,0
"I want to be ripped. I want to be manly. I want to be the man people look and say ""oh my god Santa Claus can come early tonight""",0
FaizFazil because I wanna impress my girl later,0
Teach me how to look manly.,0
Hmm. Still tak nampak manly. That's it. I need a ripped body with a 6 pack.,0
marijuanx i honestly have no idea. I only know how to do the mannequin pose,0
rhaeman you wish I were a bottom because you want me. Dont you you sailor-rhae-man you.,0
marijuanx chicken legs. We already established this before.,0
FaruMuru oh yes adik. Oh yes,0
rhaeman definitely am not a bottom if I were gay. Im dominant as hell.,0
rhaeman eh chabdkahs. WHO SAID THAT. I NEED NAMES,0
rafshan sad I cant retweet this. But so true :(,0
rhaeman stfu. Im gonna bulk up,0
hananyxnyx: Azfarovski the one in baju melayu. kuning i think? pass la as manly,0
"marijuanx thats actually not farfetched, I handle acids on a daily basis. Be careful for what you wish for. I might die.",0
marijuanx I'm sweet. Isnt that sugary enough.,0
......I don't have a manly photo...........,0
rhaeman hmmm. You talk alot for someone who keeps sailor moon gifs,0
marijuanx but I dont want to give you money.,0
marijuanx how are you so certain,0
Ahsjabsoajskq. I should change back my profile picture.,0
THE MANLIEST GALAXY SAILOR MOON YOU LL EVER MEET. ,0
rhaeman bih. Im manlier. Heck. The manliest albino guy you'll ever meet.,0
stephypastor: Sometimes people need time apart to help them grow stronger. Plus what's meant to be will always find a way. ,0
rhaeman but he aint white. Boo,0
rhaeman can he cuddle? I dont think so.,0
rhaeman meow meow. *rubs in your leg*,0
rhaeman I cant see very well at night. ,0
unbaliable aaay girl you know it,0
SitiAmiraMdAli awh. But watching your friend jog with his gal sounds fun though (not creepy),0
gaj_2 wait. Actually. Why not have a family of albinos kan. Wait wait. No thats a bad idea,0
gaj_2 I tot I made it clear I dun wan albino children hm.,0
sophierazman same girl. Same,0
"HarissaHusna not me, that's for sure. Haha",0
Hmmm. Everyone's already in a relationship. ,0
*because *evening. So. I can do: 1) jog with them and be the third wheeler 2) or bentang cardboard di tepi jalan minta duit for lightsaber,0
I wanna study at my friend's room tomorrow but he's gonna kick me out in the evenings becuase he wants to go jogging with his new girlfriend,0
anashssn ....anger issues,0
NAFREAKY: I would pay a subscription every month to see content like this because you cannot make this shit up ,0
junnhakim done quote tweet bash. Draw me senpai.,0
Sorry if me drawing pretty girls instead of your face bothers you. Cowie anad nad. ,0
Is...is that an albino sausage? ,0
madreeve you also owe me a blonde toy with specs but its ok bby,0
WMAli_ madreeve *screenshot* I cant wait til Ama sees this,0
gaj_2: lucydiangkasa well at least azfar is visible during blackouts unlike me. so azfar shld pandai bersyukur Azfarovski,0
lukmankhiruddin to be with you,0
gaj_2 lucydiangkasa BUT I CANT SEE FOR MORE THAN 10 FEET AWAY. *sambil bertweet* Life is so unfair. *sambil bertweet*,0
"madreeve: Azfarovski Prayer: ""Please God, albi-NO.""",0
gaj_2 lucydiangkasa ....um Gaj. I hate to break it to you. But you do know that I'm an oku?,0
"(Also, unpopular opinion: Please God. Don't make my children albino).",0
I sure as heck wouldn't know how to handle it if my child was different. Hopefully I'll be the greatest dad ever to him/her.,0
Hands up to the parents with disabled/differently abled kids who treat their kids with great patience and understanding.,0
gaj_2 I DONT WANT MY CHILD TO BE ALBINO OR ELSE IM ASKING GOD FOR A REFUND,0
marijuanx basically its how all millenials talk what chu goin on abkut,0
madreeve thats not what she said,0
madreeve you're a huge challenge.,0
madreeve his parents got a divorce shortly after. I lost contact with the rest.,0
"Chances are, if there's symptoms of it, you could treat it earlier before it spirals into something uncontrollable. Trust in modern medicine",0
"If you see/somehow feel like your children are acting weirdly, please please please seek help. Jangan lah in-denial.",0
"I told her many times that the kid's not behaving normally. Like he has some form of autism Even if he doesn't, wouldn't checking be better",0
You know what's frustrating? My cousin (his makcik) refusing to accept the fact that the kid should be sent to a doctor for checkup.,0
"And he took a toy and threw it at the window, smashing it, all because the other kids were ""noisy"" Like. Tf.",0
"Then kindergarten when he was 5. His parents were called by the school because during playtime, the other kids were playing around",0
eg. You call his name and he'd look at you for a split second then look away. Idk. He just seemed to be behaving weirdly for a 4 y/o.,0
And then he doesn't really throw tantrums? He just likes to do his own thing. He doesn't respond to affection. Nor to attention.,0
"Whenever people talk, he would cover his ears and then scream ""DIAM. DIAM. BISING"" like. We weren't even shouting or anything.",0
I have a cousin who's autistic. At least. I think he was autistic. He was 4. But he showed signs of having autism.,0
flawless_payno thankyou so much!,0
flawless_payno: Azfarovski woow im speechless how can u draw those characters such a beautiful human creation ,0
jijienadia: Azfarovski i really love this! She's beautiful~ ,0
jijienadia awwh. Thankyou ,0
pastenial thankyou so much!,0
^ this lyric makes the song x10 better tbh.,0
TheMiaJamal I think its apparent by now that my vocabulary and spellings are all over the place.,0
Oh. And the My Heart song. By Irwansyah something.,0
Hmmm. Do I have nasyid* songs though. Brb lemme check.,0
Demmit. You got me there. ,0
helen_catherina hahaha. Alright. Thanks for the input,0
TheMiaJamal sorry. I dont actually know how its spelled ahahaha.,0
"Rest in peace, Princess. You're now one with the Force. ",0
TheMiaJamal wait why,0
Nashid. I like to be reminded of God and death and the beauty of the afterlife at all times. ,0
Eka_Latiffah awwh. Thankyou! ,0
vnndrws: WITH PRIDE ,0
id4yu thankyou so much!,0
id4yu: Ahhhhh so niceeee ,0
ChaldeaPrince oh. Memang ada lampu. But some genius decided to put the light switch ON THE TOP FLOOR LIKE TF.,0
ChaldeaPrince oh. Memang ada lampu. But some genius decided to put the light switch ON THE TOP FLOOR LIKE TF.,0
FREEIPHONE2017: Good morning to everyone but Jennifer Lawrence,0
Hahha. Looks like someone's getting fired.,0
sundrownshouse: is win a free iphone 7 ok ,0
izzoe_ no. Because the shadow reflek,0
itisitiariff hi. Is that Izzoe tweeting.,0
I'm an albino. We breathe through our gills. Sorry. ,0
Woah there buddy. Sit and calm down. ,0
itisitiariff suami siti has a name that sounds almost similar to siti. Or is it a combination,0
HBfromKC: What kinda snitch ass Children of the Corn type shit.... ,0
"WMAli_: Azfarovski i'll steal the lightsaber, and piss on your dead body :&gt;",0
moimori NO IT DOES NOT,0
"If you try to steal my lightsaber, I will haunt you and your family for 7 generations. also. I will piss on your cat.",0
hurelainn ....Ok I need to make another tweet. Brb,0
"luqmanzuhair do what I do if it keeps slipping out, just shove the thing hard enough til it passes through. Huks. Easier to pick up.",0
Ok or maybe. Stick the lightsaber in the tombstone and make it seem like an Excalibur scene. Yeah. That works too.,0
When I die. You don't have to put a batu nisan (read: tombstone) on my grave. Just stick a lightsaber in the ground and I'll be happy.,0
HamillHimself: She took a little piece of all of us with her. TooSoon ,0
luqmanzuhair use chopsticks.,0
WMAli_ no. *block*,0
I don't think I can ever handle a LDR.,0
German sounds complex.,0
Amrladly_ yesh,0
Yes indeed. Combining your own name with common words is sometimes not the brightest of ideas.,0
WEI WHY IS EVERYBODY GANGING UP ON ME. ,0
Blocked 2. ,0
Blocked ,0
Medibang Paint. On an iPad Pro. With an Apple Pencil. The software is free to download. 10/10 would highly recommen… ,0
I wanna make toys too! Call me Azfar the Farfeteer.,0
ChaldeaPrince shes so precious ,0
"""Time has gone by in a flash, We are given such little time, I wish I could live to 200, I can work hard and do a better job"" -Toymaker",0
ajplus: This 80-year-old craftsman wants his beautiful handmade toys to make you laugh. ,0
And its complete. For now. Whew. Took me awhile to colour this. STAR WARS FAN ART. ,0
sarahaljayy hahahhaa now this is cute,0
prasys: Damn there goes my holy water cake ,0
nekoloveskookie I'm aready choosing B. I think. Haha,0
Do the people who complain about putting a leash on children realize that they sound more like barking dogs themselves?,0
kushmario: this is the real reason why this game took 10 years to make: ignis's glasses actually have prescription ,0
Ugh. I need to draw her hair. So kekok.,0
Almost. ,0
FaezNajmuddin SyazwanShahrul or else. Kick me,0
SyazwanShahrul FaezNajmuddin ORALse what. Wachu gon do about it huh.,0
"CNN: BREAKING: Actress Debbie Reynolds has died at age 84, one day after her daughter Carrie Fisher passed away, Reynolds' son tells CN…",0
loitersquvdvids: I love just looking out of the window when I'm on a flight ,0
"madreeve actually I was planning on selling him off when he's still young, tender, and a virgin. They pay alot for those ones.",0
I don't like asking my parents to support my hobbies. Like. I like to collect my own money then buy my own stuff. It's more satisfying.,0
"madreeve I collect them like Pokemon. So far, the ones that are registered are around 200. Total est is around 1000.",0
madreeve I chuckled abit but I aint gonna admit it.,0
Sorry tak billionaire. ,0
"Tapi fully beef it with changing saber colour, recharge port, sound system semua tu jadi 2700. Hmm. I should cut down on the spec.",0
"dollahkhair Jedi robes. Not just tudung. Shes wearing a headdress, then tudung, then a veil. And a scarf around the neck.",0
"madreeve hahaha your cat IS the food, silly.",0
lNegmer: my progress ^^ ,0
moimori taklah. I dont focus on anyones profile pic but Zyl's. Hahaha,0
"OmarDogan1976: Commissions will open for January 2017 , more details to come ! karinkanzuki StreetFighter ",0
And the guy. WIP. ,0
gaj_2 AFPphoto make this for me and I'll marry you (in my sleep),0
msnrthrh no promises ,0
rafshan StarWars themed! Haha.,0
msnrthrh you literally dont have a face on your twitcon. Sides. I rarely do portrait drawings. Haha,0
nabilahudatahar going with B. Haha,0
"I havent drawn a girl in hijab for years now. Have to admit, I like how it turned out. Lol. WIP. ",0
madreeve you seem to know alot about my anus. Care to explain anything?,0
FaizAlavi C is damn sweet right? Haha,0
Zanisme_ everyones picking B so. I'll go with that,0
notshaiton thankyou for the input!,0
madreeve But it glows. IN THE DARK,0
adlinsr haha. Alright man. Thanks,0
SitiAmiraMdAli yep! Everyone picked B. Thankyou,0
Naura_Rarawwwr thanks for the input!,0
luqmanzuhair thanks man! I'll definitely go with B,0
flowerrelina wow everyone's going with B,0
xoSyasyaNiwaa alrighty. Thankyou!,0
msnrthrh awww jangan lah. Focus on the lightsaber. But thankyou haha,0
jieziham will do!,0
SyazwanShahrul I know rightttt omg,0
farhamadh thanks!,0
suemai alrightyy. Thankyou,0
frhasari hahah. Thanks for the input!,0
bainilah alrighty. Thanks for the input!,0
rafshan alright! A and B it is,0
evvok hm. Everyone is picking B. Okay,0
KimieZulkifli thanks for the input!,0
"Guys I need more responses. Please dont ignore me. I'm ugly, albino, and lonely. ",0
madreeve DM ME. IM IN JOYAH MODE,0
Okay. I think it's time I go through the lightsaber designs here. Brb,0
madreeve what guy?,0
shiinsuke I didnt realize you were gay,0
atileafarrahnaz do not break the law,0
wandayunita around rm 2k,0
madreeve: Azfarovski [reminder] we used to sacrifice people like you to the Rain God,0
madreeve sicfallacy because my virginity is priceless.,0
_skull_queen_: The baby obviously won this beatbox battle… ,0
GuardianMYS: This is not fair! ,0
wandayunita I dont need help. That was figures ok. Dis lightsaber is important!,0
psykomxker WHY PURPLE,0
"madreeve aaron_ariff hahaha lol its not like I'm gonna meet the man, drug him, kidnap him, then sell him off as a sex slave at Uganda lol",0
highzyl hahaha omg was it you? You dont have to crush confess to someone. I already love you to the Moon and back,0
farmifahmi I wanna show you a few saber designs later tonight! Please give ur thoughts on them. Thankyou u've been so helpful. I'm grateful,0
Awwwww. Ok who is this. ,0
wandayunita BLOCKED,0
"Ok so malam ni aku akan go through the last saber designs before I order one for myself during the New Year. Bear with me, people.",0
luqmanzuhair nope. Still checking. Malam karang nak go through a few more designs. I'll buy it on 1.1.,0
_KelibatBangsat itu je kot gambar for now. What do you think. Should I?,0
dauspozi its actually a glowing dildo but sokay. You tried.,0
_KelibatBangsat made of quartz man. A beauty aint she,0
farmifahmi LOL. Welp. Time to buy a new fan.,0
"aaron_ariff want me to hook you up, fam?",0
Someone passed on and all you had to do was give condolences. But nah. You're incapable of such acts of kindness. Pity.,0
Finally some breathing space. Back to saber hunting and maybe draw a little.,0
nocturnaltapir: Arwah mentioned it's never abt beauty. Her husband took care of her to great lengths. Muntah semua dia cucikan. Have re…,0
dar_alt: you look fine to me ,0
"DepressedDarth: You made me a proud father, you will be missed ",0
hananyxnyx I know hahaha.,0
"griefcvvvt same, girl.",0
ahmdariff cant. I'm impatient with assemblies.,0
ahmdariff cant. I'm impatient with assemblies.,0
ahmdariff well yes. I already got over my addiction with buying designer toys. Sticking to Figmas and Nendoroids again.,0
ahmdariff takfaham,0
"....when all this time, I had no qualms on buying designer toys....",0
.....it just occurred to me that I've been holding back on buying a lightsaber because I think that the thing is pointless and wasteful..,0
BasedKage: When you Share your opinion about something on twitter for the first time ,0
"FantasticJerk the entire cinematic of cp2. Literally, thats it. Game is amazing but strays from the conventional story telling standards",0
FantasticJerk didnt bother to finish the game post chapter 1. Lol the cinematic that you see at the end of Cp1 is actually,0
"syedazs: This Iranian boy has cancer, yet his teacher comes to visit him everyday in hospital to fill him in on what he has missed at s…",0
"dbrandSkins: Get stoned with your PS4 Pro. It's cool, tell your mom dbrand said it was okay. ",0
May the force be with you. Always.,0
Final exams. What's that? Haha. Ha.........,0
K4LENisDaddy: LMAO Y'ALL GOTTA STOP ,0
"K4LENisDaddy: i tweeted ""anime is gay"" and im pretty sure this nigga just cursed me ",0
I swear the character limit for Japanese and Korean tweets are equivalent to an essay or two in ours.,0
farmifahmi oh my god. How are these compared to UB? In terms of durability and quality?,0
farmifahmi: Azfarovski nah saberforge from a friend of mine ,0
farmifahmi true :( Hmmm. I'll just wait for VV to email me the pricing quotations first I guess. I want my first saber to be worth it,0
vnndrws *stalks senpai for life*,0
vnndrws whaT OTHER ACCOUNT,0
"madreeve: Azfarovski entered 2016 a virgin, exit 2016 a weeb virgin",0
"farmifahmi BROOOO THATS SO RAD. so are ultrasabers worth it? Should I start with em, save money and buy a VV later on in life? Haha.",0
farmifahmi: Azfarovski my own collection? I have a few from lightsaber league Malaysia meet up you can also ask them to help ,0
"I entered 2016 as a kind, sane man with visions &amp; goals in life. And I'm leaving it as a compulsive figure-hoarding saber-obsessive maniac",0
farmifahmi btw do you have any lightsabers that I can have a look at? Haha,0
"farmifahmi I found the link to Sabertrio. I do want to try UB but the hilts are so huge! And thankyou so much, man.",0
farmifahmi do you have a link for the sabertrio? I do like saberforge but takut nak commit sebab Ive seen bad reviews of them.,0
Mytheorem I joined one of the custom sabers group. Sorry kurang info. Dia jual ni body kosong without electronics. Kena pasang sendiri.,0
MarioPalush: That one person that assumes everything you say is about them ,0
VadersVault hi there guys. I was wondering if this saber was for sale? I couldnt find it anywhere in the store pag… ,0
tariqhilmi: Azfarovski may the force be with you,0
wandayunita well. Like. Duh its the US kan. Hahaha. Silly Azfar.,0
tariqhilmi hahahaha. One day hopefully,0
Lol I sound like a tweetberbayar,0
I'll buy this baby if the price is below $600 (highly unlikely semurah tu. Considering the design) ,0
Because the design is just. So well made. I'm afraiiiid. I'm really afraiiiiid.,0
I wanna ask these people how much this particular saber is going to cost but I'm afraid of getting replies like $1000 or something. ️,0
wandayunita yeah. I guess. Microbes could still exist in the pipelines. BUT STILL. US DRINKS TAP WATER THOO. WHATS THE SECRET. hehu,0
wandayunita I think its more to our water supply quality,0
wandayunita the amounts added are considerably safe to drink I think? The US uses the same chemicals and pipe materials so....,0
"Did. Did he kidnap Santa and held the poor man at gunpoint? Look at the sabers he bought this year, holy mama. ",0
evvok wheres my girlfriend,0
I don't know what people would think if the walk in only to see me practicing the perfect right angle dab in front of the mirror.,0
aaron_ariff unfriending you,0
"Speaking of boxes, can I tots be riak and showoff my birthday gift box with the crocheted puppets thingy? Hewhew",0
"MakJahTweets: No time wasted, Amalan counted. ",0
MakJahTweets: When haters tell me to predict their future. ,0
ayyputeri Makwe. Someone before you already corrected me :(,0
gaj_2 ...who are you and what have you done to the real G,0
adha198 wait. Is that how you spell it. Makwe? K. Girlfriend I mean.,0
Luciferrrrrrrr well...,0
